日期\时间,0:10,0:20,0:30,0:40,0:50,1:00,1:10,1:20,1:30,1:40,1:50,2:00,2:10,2:20,2:30,2:40,2:50,3:00,3:10,3:20,3:30,3:40,3:50,4:00,4:10,4:20,4:30,4:40,4:50,5:00,5:10,5:20,5:30,5:40,5:50,6:00,6:10,6:20,6:30,6:40,6:50,7:00,7:10,7:20,7:30,7:40,7:50,8:00,8:10,8:20,8:30,8:40,8:50,9:00,9:10,9:20,9:30,9:40,9:50,10:00,10:10,10:20,10:30,10:40,10:50,11:00,11:10,11:20,11:30,11:40,11:50,12:00,12:10,12:20,12:30,12:40,12:50,13:00,13:10,13:20,13:30,13:40,13:50,14:00,14:10,14:20,14:30,14:40,14:50,15:00,15:10,15:20,15:30,15:40,15:50,16:00,16:10,16:20,16:30,16:40,16:50,17:00,17:10,17:20,17:30,17:40,17:50,18:00,18:10,18:20,18:30,18:40,18:50,19:00,19:10,19:20,19:30,19:40,19:50,20:00,20:10,20:20,20:30,20:40,20:50,21:00,21:10,21:20,21:30,21:40,21:50,22:00,22:10,22:20,22:30,22:40,22:50,23:00,23:10,23:20,23:30,23:40,23:50,0:00+1
2025/4/13,3500.9734,3357.2133,3343.0200,3352.3042,3462.7826,3550.1300,3391.9011,3365.7303,3516.6700,3527.9305,3562.4411,3579.4500,3386.8987,3471.7919,3778.0600,3719.9071,3458.5394,3351.7600,3579.9749,3635.5127,3507.6900,3634.8418,3601.5690,3370.1800,3374.8235,3543.6766,3686.3800,3674.5283,3573.0818,3578.9400,3814.8135,3796.7212,3458.9200,3325.9540,3954.1144,4853.1300,4913.9421,4719.5909,4703.9500,4754.3167,4897.6473,5000.2000,4853.6050,4739.5223,4619.1400,4365.2423,5187.5863,6582.7400,6693.9151,6419.2538,6436.7100,6532.1266,6645.5588,6692.1300,6591.2697,6562.0309,6615.2300,6555.4437,6492.3009,6482.9000,6461.6064,6405.0615,6428.3000,6625.3383,6529.4835,6189.1100,6157.4735,6377.1338,6546.8200,6398.2064,6125.4131,5923.1000,5858.9660,5951.6651,6091.0200,6125.6269,6200.2201,6299.7000,6248.8849,6169.9739,6195.1100,6318.2658,6267.2144,6125.6600,6237.2042,6313.7953,6262.8100,6281.6185,6298.4132,6232.7900,6089.8308,5964.7686,5945.9400,6052.1298,6144.9649,6185.1000,6218.9258,6098.8776,5971.0100,6144.7457,6229.0253,6121.3300,6099.3117,6100.2031,6167.6900,6293.4938,5542.8354,4297.2300,4000.5350,4166.0286,4270.8000,4271.4764,4192.8279,4161.4700,4311.9866,4454.5872,4393.9100,4137.1885,4166.5010,4410.7900,4340.9789,4264.2336,4346.9000,4434.2540,4513.6932,4552.6500,4486.0673,4359.9587,4324.7500,4431.3285,4068.6237,3372.9700,3145.8083,3201.7423,3272.7700,3301.9407,3370.6788,3382.5300,3169.2671,3100.2909,3283.2800,3442.2471,3373.9239,3207.2800
2025/4/14,3253.7645,3329.3189,3425.0400,3671.1493,3580.7731,3331.8000,3584.4994,3677.2051,3472.8000,3503.5874,3539.1281,3509.5300,3608.0738,3648.6000,3591.3900,3606.6356,3717.2274,3772.6300,3601.6687,3475.3233,3528.4600,3640.4692,3669.4767,3656.2500,3727.5402,3632.8240,3473.7300,3630.4228,3814.6314,3826.3600,3738.8250,3670.2040,3596.1200,3523.2755,4131.3197,5016.1000,4985.8397,4687.2300,4652.8400,4807.1813,4992.8451,5043.9500,4891.9111,4816.7081,4766.5200,4591.9890,5348.9577,6575.0900,6639.4115,6484.2106,6611.5100,6567.5751,6484.6245,6527.7900,6671.9435,6650.4183,6517.2600,6573.7073,6603.3366,6538.9000,6528.8181,6462.0330,6362.0600,6390.1971,6450.3889,6419.0900,6258.1187,6112.6674,6132.7400,6310.4745,6199.3984,5936.4100,6081.0426,6139.0424,5936.2000,5856.9615,6133.4188,6439.5700,6215.7263,5998.4631,6080.2400,6238.0254,6291.4209,6288.0100,6397.9540,6443.1506,6331.1400,6159.7727,6082.8926,6150.0800,6271.2154,6270.8533,6138.1900,6041.3138,6115.0634,6255.5200,6216.4431,6094.3855,6038.0400,6101.4228,6114.3632,6084.1600,6151.9347,6084.3993,6070.2500,6366.9113,5537.7640,4074.7600,4021.7985,4259.7968,4225.5900,4464.1751,4494.1699,4273.8500,4286.1412,4285.4700,4251.3300,4431.5940,4503.6610,4362.7800,4239.1401,4238.5110,4339.0800,4417.9902,4330.1449,4200.5900,4286.3363,4296.4448,4321.7800,4627.6808,4162.9254,3197.1300,3138.0170,3351.8678,3335.7500,3238.9110,3180.9380,3243.6400,3415.8745,3424.5913,3328.0600,3427.2534,3427.0738,3317.7500
2025/4/15,3393.4435,3422.0494,3326.5200,3277.6123,3272.8760,3294.1900,3362.4668,3523.2995,3643.4000,3538.7245,3538.7320,3595.3200,3377.4413,3418.2360,3655.6900,3488.6277,3400.6198,3569.8300,3660.0534,3620.8208,3500.7300,3393.6544,3476.5039,3644.6900,3590.7695,3407.0652,3359.3800,3609.5628,3651.0610,3453.0800,3488.6969,3669.8969,3714.5000,3536.1652,3963.9241,4798.9200,4953.3688,4797.6279,4736.1600,4795.6686,4869.3788,4834.0400,4662.4303,4641.0984,4727.7200,4732.9139,5444.6742,6464.6900,6506.9404,6429.5858,6608.0900,6555.5697,6463.9032,6480.8200,6527.8343,6523.8899,6422.9800,6261.5417,6261.1172,6420.7100,6512.1648,6477.3185,6413.3400,6451.6071,6431.7431,6368.2100,6420.0451,6346.0817,6198.9600,6265.6599,6203.8148,5956.8400,5854.3676,5969.7805,6052.5400,5839.5564,5994.3280,6437.0700,6394.0945,6212.1089,6189.2700,6245.9045,6166.2336,6105.5000,6383.7135,6408.8207,6133.0300,6085.3965,6016.1979,5940.8800,6173.5651,6364.1962,6326.0600,6205.9485,6142.0204,6164.0100,6197.7763,6166.6315,6053.3900,5944.6328,6086.3260,6316.9000,6209.0493,6052.4283,6160.8600,6405.3208,5609.1188,4241.6800,4045.5573,4265.1814,4283.9400,4251.0261,4240.9837,4298.1700,4421.7596,4451.8556,4417.2900,4489.9329,4506.4512,4365.1300,4160.6563,4166.3512,4351.4700,4421.2576,4413.0696,4445.6000,4536.0825,4349.0696,4169.4900,4534.1453,4229.4641,3327.3100,3159.5921,3204.1796,3116.9000,3158.5896,3359.4711,3487.1000,3288.1130,3194.6486,3315.4400,3339.4748,3267.6106,3253.2700
2025/4/16,3410.4015,3436.4279,3331.5300,3404.8125,3569.9770,3626.0000,3472.6049,3441.1569,3585.9800,3658.2806,3727.2838,3722.5200,3493.7597,3443.2045,3607.3700,3623.7613,3556.7435,3535.3200,3598.1924,3619.0113,3558.0200,3527.5206,3720.0995,3923.3700,3724.8911,3582.8946,3639.0500,3608.4853,3642.8681,3716.8000,3633.4756,3657.0041,3670.6000,3410.5419,3945.8265,4935.1900,4902.4535,4775.6727,4924.4200,4784.0085,4743.7165,4897.3000,4883.8720,4715.2121,4579.0000,4744.7448,5472.6893,6344.3600,6555.0904,6445.6402,6376.9100,6401.2986,6434.3295,6418.8800,6371.4561,6368.1512,6484.1500,6685.7564,6590.6374,6326.4600,6406.6034,6515.8033,6500.0200,6514.4112,6458.9219,6342.6100,6297.8652,6250.8309,6269.1300,6451.7897,6278.2432,5861.1600,5869.6996,6046.2392,6083.1700,5971.1100,6106.7242,6410.7900,6389.6323,6193.4802,6150.9800,6419.3515,6455.6652,6225.0900,6208.6327,6228.9076,6193.2800,6221.7606,6261.1150,6293.9000,6342.8254,6274.9724,6178.2800,6266.2715,6233.0690,6116.0800,6259.8400,6346.9981,6198.9100,5982.4733,5991.5214,6147.9200,6107.7703,6056.8326,6124.5000,6108.9558,5314.3230,4244.0600,4181.2289,4289.3530,4210.3000,4399.1332,4492.7187,4366.9100,4292.5833,4300.5948,4333.8800,4334.7206,4330.6797,4285.0200,4153.4999,4188.6861,4339.1700,4302.2366,4277.4119,4388.7600,4518.7195,4425.7265,4334.2400,4589.7469,4118.4972,3209.2800,3278.8706,3414.5633,3233.4100,3298.1433,3437.0834,3444.1700,3330.6857,3320.2306,3450.0000,3544.9151,3534.4176,3440.0200
2025/4/17,3350.8639,3366.7120,3439.4600,3440.0268,3504.3037,3598.9100,3541.7057,3496.5862,3544.3100,3594.8277,3568.8460,3504.9700,3518.4631,3576.0132,3561.6500,3423.1922,3515.0551,3710.5600,3544.9421,3504.9958,3661.7600,3610.1380,3657.1594,3759.3800,3545.1867,3449.9355,3584.5400,3629.1405,3660.9627,3677.8500,3578.4373,3586.4833,3644.0000,3559.9842,4021.2592,4793.0200,4867.7884,4709.6724,4751.3000,4946.1276,4994.6240,4899.3100,4932.4427,5001.0046,4890.9300,4652.5724,5414.7909,6705.5200,6827.5423,6624.6835,6648.2900,6592.6663,6513.4983,6484.2500,6496.2278,6540.9738,6540.7100,6417.1268,6360.9325,6402.8900,6403.4734,6447.1889,6524.6300,6525.4713,6536.7669,6499.8500,6271.6042,6145.3615,6236.4100,6354.7892,6261.7595,6049.4400,6008.3010,5883.0064,5739.6100,5944.5884,6230.0378,6397.1500,6453.6365,6313.3159,6116.1200,6144.7011,6248.4314,6265.9800,6187.2250,6194.3264,6266.0700,6201.7535,6084.2702,6074.2800,6224.4835,6164.7929,5999.8100,6180.7516,6251.7234,6164.2700,6306.6975,6277.7308,6057.5300,6059.4087,6097.1871,6087.0900,6139.6290,6118.5710,6072.7600,6075.1253,5358.2516,4346.4400,4317.8731,4393.8817,4183.1700,4182.3479,4278.6113,4355.6600,4431.7146,4426.6448,4343.1900,4295.4715,4395.3728,4505.2600,4379.5312,4316.1719,4397.5600,4403.5026,4322.8039,4254.3800,4307.0742,4415.8314,4523.2600,4519.7100,3922.6203,3134.9800,3115.2555,3164.6968,3029.9400,3163.4624,3366.6094,3434.7100,3360.7568,3263.2736,3295.0500,3437.0170,3014.3356,2337.2200
2025/4/18,2427.4102,2591.1373,2479.8400,2441.3138,2465.0682,2513.6700,2589.4467,2575.5742,2481.6600,2457.6895,2578.5747,2703.6300,2623.3893,2619.2043,2767.9400,2858.9231,2848.5164,2734.9900,2572.3546,2632.0805,2799.0500,2703.5883,2700.2686,2840.7100,2806.3806,2746.2447,2764.2900,2792.3670,2747.9364,2666.5400,2661.6651,2681.7911,2691.3400,2707.8296,2725.8383,2704.5600,2618.6635,2612.0252,2672.7400,2673.2781,2804.5978,3052.3000,3174.9465,3173.5439,3157.5400,3206.9679,3122.9320,3032.7200,3251.1241,3285.9635,3090.4700,3156.1636,3511.5328,3831.5300,3773.7440,3819.5862,3994.7700,3854.8822,3717.7490,3780.3400,3902.6571,3882.7699,3758.7700,3735.5802,3686.5650,3607.0400,3630.3878,3620.3787,3565.9300,3597.1143,3633.1844,3626.9200,3618.4133,3639.4680,3626.7300,3501.1246,3476.5545,3554.5900,3527.8529,3490.9517,3422.0700,3230.2971,3301.8114,3534.1200,3442.6947,3431.7003,3599.1800,3595.6860,3427.4546,3324.0900,3497.0451,3588.8723,3507.5100,3498.6935,3524.0637,3488.3300,3361.3507,3292.1095,3312.1100,3277.3729,3004.7532,2633.8100,2530.5031,2640.3872,2728.6400,2614.7201,2604.2493,2726.4400,2723.7918,2773.1552,2851.5600,2743.7378,2701.1937,2749.8600,2674.4124,2665.1487,2740.8300,2711.0521,2652.0927,2627.6200,2627.8720,2676.7657,2764.7100,2825.0144,2743.6108,2615.4700,2641.1520,2581.7674,2537.6100,2809.8003,2736.5201,2311.7200,2209.1383,2227.4519,2201.6500,2208.9966,2239.3465,2335.8000,2524.9289,2475.9015,2239.7100,2211.4916,2283.0138,2401.1500
2025/4/19,2602.7429,2560.8940,2331.6900,2329.7686,2496.9372,2579.4200,2396.6392,2329.8171,2456.1300,2494.4921,2510.3605,2625.1900,2841.9234,2848.7920,2647.2700,2546.3438,2522.4649,2545.1100,2621.5105,2600.4897,2572.9000,2756.3861,2770.4383,2644.6500,2754.1650,2639.5461,2404.6400,2636.4071,2771.3433,2621.7200,2577.0795,2648.8552,2759.6100,2828.1239,2717.3392,2536.7500,2582.6881,2844.8572,2974.9900,2664.3223,2746.8902,3230.3400,3295.9185,3259.5424,3290.5000,3212.8360,3225.2741,3294.3100,3195.3238,3239.8422,3366.7000,3235.3632,3392.9875,3788.7300,3802.7507,3816.8831,3916.1200,3787.8042,3736.1176,3818.7000,3777.1590,3710.0725,3664.9500,3589.1691,3600.0060,3660.8200,3618.5331,3634.7616,3690.5700,3619.3881,3690.4373,3846.3300,3749.3353,3679.0373,3732.2800,3721.5831,3685.2559,3620.3700,3470.6635,3369.6482,3438.8600,3644.2509,3597.0059,3398.8900,3511.2810,3542.6841,3407.5700,3442.3730,3569.2155,3600.9600,3454.3493,3443.1930,3569.2200,3531.9806,3458.4490,3376.5800,3196.6883,3185.3792,3365.5000,3433.6575,3138.3679,2615.7100,2329.3455,2545.2875,2921.6600,2830.3786,2694.5382,2714.8700,2673.9414,2641.2804,2641.0000,2616.4462,2671.3407,2796.8000,2851.6119,2785.9618,2677.5800,2649.3269,2601.5142,2581.0700,2728.5419,2762.0785,2671.1300,2714.4188,2721.9316,2656.1800,2678.1521,2766.3297,2830.1400,2767.8037,2527.8398,2347.6400,2532.8272,2582.8241,2364.6800,2243.5977,2284.2438,2371.9200,2348.9609,2275.5980,2221.9100,2282.2492,2798.1559,3429.1200
2025/4/20,3406.0222,3206.3349,3255.0000,3499.7272,3495.4072,3309.7000,3421.4067,3540.8134,3508.1200,3467.8757,3465.7470,3486.3900,3512.4229,3636.9539,3706.5800,3474.9338,3397.4504,3554.9700,3581.1270,3531.9228,3550.9400,3689.7950,3739.6251,3677.7200,3669.3215,3633.7526,3569.4400,3601.6298,3778.9693,3890.3400,3684.0189,3668.3357,3777.7100,3552.0459,3954.1020,4825.5000,4959.8518,4872.7292,4910.0800,4857.1593,4724.7232,4644.2700,4734.1515,4835.3889,4846.9900,4935.5189,5767.0863,6792.0200,6692.7219,6396.2135,6478.7700,6613.6485,6581.0972,6484.7400,6593.7924,6700.9104,6632.4200,6423.7660,6312.6351,6348.9100,6381.9289,6404.8917,6436.6900,6474.5241,6483.0833,6481.8400,6509.9330,6444.2199,6350.7600,6397.9729,6262.5197,5965.3600,5891.3022,5998.2033,6057.7300,5927.5777,6075.1785,6403.6600,6333.7798,6208.4979,6187.4900,6107.0849,6180.9941,6355.3800,6328.1282,6261.8004,6249.6000,6213.5077,6150.2991,6110.9100,6138.5380,6118.6111,6049.0700,6043.5976,6069.7056,6059.9900,5998.6192,6050.9245,6156.2700,6060.3375,5824.4877,5717.5400,5949.8851,6027.2239,5988.9200,6193.6632,5512.7109,4260.3300,4029.9894,4262.6617,4328.7500,4182.6654,4148.7491,4279.8000,4329.2694,4288.0802,4214.8800,4174.3013,4229.7064,4272.3300,4142.0011,4141.8325,4280.0200,4275.6553,4325.1459,4367.2700,4149.3208,4151.7710,4431.7100,4468.4221,3907.7265,3223.5100,3270.9462,3348.8543,3208.9000,3275.1145,3278.1800,3202.9700,3329.8007,3387.9719,3298.8900,3284.4965,3421.8093,3556.3800
2025/4/21,3462.3791,3384.3233,3450.7800,3550.8590,3563.7899,3491.4300,3454.3599,3548.7097,3651.2900,3534.6552,3394.3370,3364.6800,3409.7522,3490.1800,3581.7700,3658.3431,3636.9276,3599.2700,3712.7096,3780.8502,3746.0800,3718.9581,3572.2077,3485.6500,3766.4434,3792.0143,3552.6100,3659.8915,3826.6931,3822.0600,3744.4468,3829.6366,3905.3400,3673.3649,4029.8987,4835.2300,5002.9967,4990.9725,5053.8700,4950.8014,4863.3406,4848.9800,4794.7444,4836.5996,4845.1200,4669.0419,5320.9182,6521.5900,6857.4023,6706.5998,6564.9000,6536.6922,6552.6432,6500.4900,6345.9273,6364.7925,6569.7400,6675.4155,6578.5857,6478.6500,6657.0520,6728.9612,6571.9900,6430.6133,6296.1861,6242.4600,6407.0432,6585.5672,6584.0200,6367.7419,6142.0645,6002.8100,5885.8646,5764.4937,5700.0600,5811.6065,6131.9309,6458.5400,6499.8418,6449.2020,6391.8000,6241.0348,6142.8574,6135.9200,6138.5000,6248.1880,6356.2800,6233.9439,6169.6549,6264.2200,6323.2169,6258.7309,6202.2800,6332.5556,6282.6216,6066.9000,6078.8602,6157.2087,6187.9800,6222.0887,6207.7389,6172.2400,6187.3463,6090.5990,6013.9300,6128.1804,5420.2832,4327.4700,4360.6362,4388.8366,4061.4200,4186.6800,4386.7667,4381.3700,4290.3396,4193.2641,4145.5000,4172.7443,4223.5366,4291.7700,4401.5629,4446.1017,4428.8200,4440.3863,4358.0320,4285.7400,4452.7915,4487.0048,4411.0800,4519.7143,4058.0175,3272.0300,3239.8776,3327.7174,3303.8600,3558.2818,3619.0694,3422.6300,3382.6811,3306.5711,3222.1400,3376.2230,3398.1678,3275.0500
2025/4/22,3359.0032,3412.6743,3394.6400,3504.1260,3521.0047,3433.8300,3459.8912,3471.3650,3463.7600,3568.9202,3621.3181,3598.8800,3625.6043,3542.6047,3422.2100,3525.2002,3655.0081,3640.1100,3508.2375,3501.8458,3656.1900,3766.4654,3713.4978,3598.4900,3633.6888,3694.2408,3641.7300,3495.5696,3592.2337,3828.2400,3765.5410,3683.7005,3642.1500,3516.3950,4013.7353,4838.2600,4894.3938,4723.6864,4683.6700,4621.8322,4752.3490,4938.2200,4788.1934,4670.1891,4648.9600,4571.9196,5338.0534,6507.0100,6598.8053,6372.5127,6408.9300,6545.5673,6670.2739,6706.7900,6633.8887,6583.9084,6578.2200,6528.6360,6502.9269,6550.6500,6616.8941,6483.9142,6341.4400,6595.1780,6745.3697,6533.5800,6215.7273,6191.8778,6373.4000,6308.3876,6160.8822,6047.1700,5921.7398,5912.7980,5991.8100,6020.5782,6210.5701,6374.1300,6103.0587,6028.2249,6276.3800,6344.9427,6288.4288,6250.0800,6261.9966,6163.0615,6093.4700,6334.1526,6364.4281,6171.9500,6269.8765,6430.1449,6391.9400,6153.1526,6082.5122,6128.8900,5927.7758,5881.6518,6073.8500,6157.6125,6131.0328,6065.0500,6018.6818,6075.6637,6240.3900,6289.7771,5490.8379,4282.8300,3989.4991,4281.8760,4504.7200,4315.0504,4191.7718,4307.6500,4364.6486,4236.7880,4148.6700,4399.8712,4416.9749,4199.8000,4292.3470,4265.4837,4105.7900,4257.3137,4345.2507,4287.6700,4385.0025,4461.5724,4538.8600,4712.4966,4151.4357,3237.3100,3263.2699,3418.7963,3302.4600,3317.8022,3299.3428,3264.8700,3433.0194,3497.1594,3362.2600,3272.3453,3426.1107,3663.4800
2025/4/23,3636.2405,3602.4319,3617.6500,3504.9275,3566.3783,3731.8400,3598.5022,3409.2671,3400.7700,3574.1506,3690.4323,3663.8400,3604.9799,3561.4678,3489.9500,3351.7145,3402.2025,3606.9500,3661.6001,3636.7657,3645.3300,3705.5304,3688.1161,3636.7500,3722.5171,3794.0843,3721.8500,3542.4507,3524.8567,3674.5800,3739.1276,3716.1795,3683.7700,3773.2175,4246.6730,4826.8100,4903.4865,4809.0779,4791.7800,4781.3150,4740.6697,4707.9100,4772.0461,4958.2965,4937.3700,4506.5282,5215.1682,6653.3000,6759.7251,6434.3293,6465.1400,6675.2579,6572.7089,6291.8200,6428.5121,6655.6667,6686.4400,6559.0347,6488.0689,6522.9200,6532.3060,6489.9682,6455.7300,6487.6102,6419.3662,6328.2600,6456.0099,6516.9784,6445.9800,6429.4819,6252.7950,5929.0300,5764.9086,5899.6344,6108.9300,6039.2302,6069.9094,6272.8700,6328.9748,6325.5815,6317.2200,6253.2703,6218.1679,6243.5000,6279.2252,6299.8403,6251.8100,6126.5161,6212.4009,6345.9300,6095.9467,6031.2757,6156.5100,5946.1761,5994.7025,6278.0600,6146.6766,6053.2580,6159.8800,6156.8891,6147.3055,6227.8500,6336.0030,6254.6902,6166.4500,6313.2129,5511.9070,4159.9700,3985.5168,4301.7702,4448.6400,4418.0739,4212.9002,4052.5000,4202.0155,4247.7579,4106.7900,4118.3027,4294.9077,4481.4800,4490.2167,4330.4564,4188.8700,4258.0183,4263.6486,4229.1600,4421.7059,4449.2758,4406.3500,4675.8845,4240.3830,3295.9200,3136.6643,3197.0845,3145.7600,3255.7095,3360.8717,3367.6200,3357.9771,3354.6642,3327.2000,3258.1760,3316.8830,3475.2600
2025/4/24,3503.3495,3352.7321,3282.9100,3573.9144,3587.9122,3351.6300,3508.1990,3604.2192,3479.6800,3470.0908,3581.6520,3689.1400,3677.0744,3635.0884,3593.8400,3520.7003,3560.9743,3636.9000,3530.4701,3522.4506,3672.8300,3737.5207,3655.3262,3539.6600,3554.4002,3570.4392,3506.6900,3434.9862,3533.1950,3661.2100,3527.8157,3579.4317,3757.5200,3636.3217,4037.2190,4815.0700,4932.0630,4895.6802,4982.9900,4923.7247,4783.1804,4750.0400,4926.0178,4950.2231,4698.8900,4548.2188,5392.1725,6667.6300,6821.3307,6630.4154,6570.7700,6387.4581,6476.1833,6698.6200,6499.1179,6445.6550,6634.0000,6576.7020,6486.1118,6511.1000,6539.8549,6417.5671,6267.1700,6362.6582,6451.3352,6422.9000,6409.0919,6402.0698,6380.8800,6339.0404,6229.1308,6004.3200,5725.6902,5811.8795,6094.7800,5992.3907,5948.7620,6161.6600,6342.6788,6309.6079,6139.4500,6071.7462,6088.2801,6111.2100,6104.3820,6162.6976,6266.8200,6279.7824,6185.4421,6082.6400,6100.7838,6161.5328,6193.6300,6200.0235,6234.2918,6215.2400,6034.9787,6044.2363,6216.5300,6169.1873,6063.7822,6091.6000,6241.5557,6167.5364,6063.3800,6309.7741,5634.0691,4372.3000,4254.2574,4503.0833,4461.2100,4288.0821,4316.9035,4431.3000,4240.7758,4173.3329,4336.4200,4389.9105,4324.9779,4212.0900,4136.6099,4266.8925,4473.0100,4419.9319,4229.8980,4169.0600,4390.3277,4512.9283,4560.0600,4764.5966,4123.1622,3041.0400,3037.0692,3234.6331,3159.3300,3222.2124,3303.6002,3311.3000,3314.6337,3343.0024,3403.4100,3417.3765,3035.3529,2493.6900
2025/4/25,2415.7680,2385.9105,2336.4700,2599.1316,2670.1623,2447.8600,2364.8612,2510.7493,2658.7800,2518.1372,2420.8815,2494.4800,2552.1460,2597.4850,2601.9300,2511.1940,2493.6709,2558.9600,2559.9385,2579.0261,2642.1400,2664.7893,2595.0362,2598.8500,2868.5774,2896.8242,2652.2300,2616.2486,2709.8661,2736.8000,2622.3959,2642.0575,2786.4600,2774.4367,2717.7459,2663.0200,2559.8636,2624.8564,2808.9400,2851.5791,2966.9562,3121.6300,3049.0299,3017.4110,3147.0500,3276.7082,3268.4641,3138.4600,3035.1330,3047.3396,3056.7600,2936.3124,3246.1999,3801.1000,3819.4881,3784.6209,3864.9700,3732.7813,3627.9229,3670.5900,3738.0699,3806.8518,3797.8800,3633.7027,3564.4809,3650.4700,3711.8971,3703.0920,3690.4100,3758.1907,3769.3151,3726.4200,3742.3725,3602.8485,3366.4700,3352.0797,3493.3190,3657.8600,3749.0301,3682.1448,3520.2300,3431.0159,3421.8174,3483.8200,3583.9515,3507.4069,3393.3900,3588.2527,3687.6493,3541.1700,3408.4256,3401.9988,3522.2900,3652.2515,3510.5178,3307.3100,3513.4303,3549.8401,3374.4400,3465.5841,3206.1682,2690.6500,2706.5309,2855.9377,2878.5700,2904.4935,2852.0592,2722.6300,2624.1422,2533.8302,2538.4700,2756.5224,2871.9679,2773.5200,2666.1375,2745.2023,2862.9500,2708.7839,2649.4518,2758.5700,2762.6023,2847.4901,2941.2500,2759.3512,2659.4385,2724.7700,2687.3805,2630.1703,2715.3900,2935.3394,2697.8483,2233.2300,2348.2445,2327.3898,2105.3900,2354.3605,2556.3776,2479.0800,2410.8446,2351.8906,2382.0700,2593.4927,2524.7954,2264.2600
2025/4/26,2361.9963,2475.5827,2467.8500,2558.2714,2653.1946,2670.5800,2626.6756,2553.0368,2504.4400,2535.8129,2618.1345,2637.1600,2499.2528,2439.6547,2558.1200,2714.1862,2693.2941,2563.4400,2592.7770,2660.4114,2659.6100,2605.2636,2538.4753,2472.3000,2432.0847,2606.9071,2799.3600,2608.6415,2509.1585,2690.4600,2837.7567,2674.6861,2448.1800,2668.3756,2885.6749,2856.4800,2765.3075,2698.1141,2598.7000,2438.3024,2712.5897,3241.0800,3318.0012,3342.3076,3358.9100,3020.7147,2934.4796,3165.9700,3182.9350,3188.9173,3169.3500,2951.2236,3314.5015,4006.5300,3959.6953,3904.2343,4037.3400,3808.6482,3641.0123,3696.5000,3700.2461,3687.2887,3718.2900,3776.9823,3773.9807,3705.9200,3671.4562,3754.6459,3852.3800,3762.4034,3612.2942,3543.8100,3596.1342,3679.5463,3678.8200,3543.9363,3456.6207,3535.9800,3722.3864,3738.1814,3592.6100,3553.2331,3564.1276,3566.7300,3575.0907,3565.5609,3497.6900,3377.9621,3413.0822,3554.4400,3541.7276,3485.9848,3511.9100,3611.0443,3581.4381,3378.4500,3171.2060,3156.1955,3338.6300,3468.3519,3093.9573,2552.0800,2645.1757,2731.2536,2640.9800,2815.1280,2791.8621,2529.5300,2506.0886,2659.3096,2825.0200,2904.7994,2901.2956,2825.1900,2703.0792,2684.6558,2774.7700,2812.5738,2689.7651,2589.2200,2784.9708,2835.7542,2676.2100,2690.9141,2830.7640,2878.0100,2686.0333,2593.4616,2704.3700,2787.5796,2701.4369,2437.6400,2157.1073,2243.6824,2550.0300,2544.0373,2482.2242,2479.1800,2384.7372,2360.9948,2405.9900,2413.0460,2805.4018,3346.8200
2025/4/27,3333.9964,3344.4078,3611.4400,3741.6372,3545.1211,3319.6400,3515.2917,3511.9004,3274.1500,3371.7096,3392.2146,3273.7400,3403.4949,3553.6114,3560.0300,3494.3787,3469.3952,3498.2700,3506.5645,3502.7945,3609.0000,3906.7275,3970.3376,3728.9700,3544.5397,3568.6357,3642.4900,3510.6171,3518.9015,3673.7600,3626.1819,3561.5697,3480.8700,3315.6701,3944.9539,4917.1500,4834.0330,4734.6829,4921.7000,4653.8739,4444.0738,4611.4300,4915.4910,4981.6103,4752.7000,4631.8865,5421.6301,6654.2800,6958.0721,6789.9332,6636.3900,6535.7424,6502.5104,6522.5100,6535.7336,6420.4533,6291.9200,6398.7240,6523.2894,6531.1900,6481.5129,6400.1318,6361.1100,6421.2079,6348.0084,6175.2600,6174.7933,6222.4622,6276.0800,6381.2212,6218.9155,5903.3100,5887.0606,5886.4381,5762.4500,5722.0611,5998.4085,6390.8900,6418.5877,6225.2841,6105.3000,6210.8233,6188.2161,6034.5100,6085.7339,6138.1118,6126.3600,6199.3271,6253.5512,6253.7000,6268.7525,6250.9931,6193.4800,6151.0488,6138.4286,6124.8600,6075.0954,6070.3247,6123.0100,6174.1508,6265.6553,6326.5900,6228.8100,6162.1515,6175.3800,6031.6903,5281.9202,4371.3900,4259.5195,4223.2817,4056.8200,4255.2506,4351.3664,4228.9600,4246.0504,4260.3684,4243.8100,4340.0398,4403.1787,4366.7500,4314.8344,4311.6585,4321.0000,4259.3431,4225.0874,4270.6700,4345.4986,4364.3688,4407.7100,4519.5534,3962.6093,3107.2000,3144.9976,3366.6746,3323.8000,3267.6269,3248.3531,3306.4900,3459.4930,3450.4640,3252.9300,3137.4250,3343.8415,3635.5300
